,file_name,class,index,original
1384,PBCA-DE-6d3d5531-16b4-46ec-bd7e-394946855d62,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1385,PBCA-DE-706a1085-5994-4d04-b56b-d301c9ed5afa,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1386,PBCA-DE-70990332-7702-45e2-84cb-8bbff773f160,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1387,PBCA-DE-72b62805-76f9-476a-b876-a781e69a2c90,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1388,PBCA-DE-75e1bdbc-474e-4367-9b4a-963b31f3b297,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1389,PBCA-DE-7bd4d5e2-69ee-4264-93e4-2ba01418c460,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1390,PBCA-DE-7dddd413-d2c6-4f75-bbf6-3b202877546e,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1391,PBCA-DE-7f22b0f7-4040-4c84-939e-894c3050ef5d,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1392,PBCA-DE-8404ef5b-7a64-47fe-98f9-3f63619d2d99,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1393,PBCA-DE-868c95ad-45df-4f8e-9553-b7c2c5679deb,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1394,PBCA-DE-86ae34f9-e16a-4593-8e55-b1296782bc1f,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1395,PBCA-DE-880e6970-0131-4966-b13e-8614d33f0df7,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1396,PBCA-DE-889fb525-5055-4408-a12e-17f1225c9d29,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1397,PBCA-DE-8a8dd718-c46e-462a-9793-83d88f5caa7f,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1398,PBCA-DE-8bda75a6-86b9-458e-948b-05049b4c52ce,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1399,PBCA-DE-8efb116f-4ecf-4191-8ebf-90a94c1880cf,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1400,PBCA-DE-906f6f1e-569d-4ce2-9273-1f305782f77f,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1401,PBCA-DE-909f3c5d-89fc-419b-a654-75ac1dbb149f,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1402,PBCA-DE-90ab64be-2229-4a8e-b864-4260b6cb39e9,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1403,PBCA-DE-924bcc4a-c982-43bf-8bbb-641dc983d65e,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1404,PBCA-DE-93be2990-bceb-45fd-aca5-3358d96e9d5a,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1405,PBCA-DE-97f451e5-a1cc-4f29-8318-0e6ae74efe2f,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1406,PBCA-DE-9be1246b-3dc1-4928-8b89-2d5ed0c866e8,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1407,PBCA-DE-9beb4126-0112-4c06-80a3-e5dd1c2b88d5,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1408,PBCA-DE-a2a4021e-1273-4c18-907c-d20454ab898c,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1409,PBCA-DE-a65bcd07-c47d-4bda-a2bf-21f68cef2f3b,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1410,PBCA-DE-aa018d90-5250-4313-9f7c-a3f196765e07,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1411,PBCA-DE-aa4bf69c-a1a6-48dc-96fc-3fe7d2680517,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1412,PBCA-DE-aa5907cb-3be3-4e23-982d-719417baeb37,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1413,PBCA-DE-ac1bd179-8285-468c-ab9f-7f91151ca0f2,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1414,PBCA-DE-aca4d810-9540-4ce3-8ceb-72d396c9b704,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1415,PBCA-DE-ae464652-2f8c-4d94-8b08-cd8f1d29256e,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1416,PBCA-DE-aed4363b-19b8-4cb5-aa34-a442410d0796,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1417,PBCA-DE-b061cb06-e927-4f24-82bb-9e651f7ae0e3,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1418,PBCA-DE-b0d1fde4-928f-4f4c-bff6-33b885582bb5,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1419,PBCA-DE-b16780b0-75ba-4304-87e0-33f1e321b622,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1420,PBCA-DE-b64173fc-abac-4695-902b-f0acf9444e9f,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1421,PBCA-DE-b68f18e1-0117-420c-9405-e8d3a1e8caff,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1422,PBCA-DE-b86678f3-c9cf-4ba4-8248-3efb2a7c4884,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1423,PBCA-DE-ba5667da-7688-4931-bdb7-d65f391caf60,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1424,PBCA-DE-bd1ce02b-bfaf-4cde-aaac-06097a12e248,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1425,PBCA-DE-bdc039d6-4817-4e6f-b8c6-a40b1e8e1a06,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1426,PBCA-DE-bf24366f-fd91-4d84-8b3d-eed80064250d,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1427,PBCA-DE-c20cb5c8-a6d0-4150-b72b-3f7e8909d72b,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1428,PBCA-DE-c4c776f8-ee3f-4cce-beb9-8dcf262cdcdf,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1429,PBCA-DE-c59188a8-c6bb-433c-97fe-69f79a126d03,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1430,PBCA-DE-c6224ab0-74f5-4f0a-9fe0-c083f806c853,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1431,PBCA-DE-c955387a-16e5-447c-8e69-e4c04a9861d5,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1432,PBCA-DE-cb56e4c2-2fff-4f09-be34-fbdaa3794b35,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1433,PBCA-DE-cb89cea8-f78e-4024-97c2-8f24debee1bc,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1434,PBCA-DE-cc39b534-5ba1-4ea0-956b-676f6732beec,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1435,PBCA-DE-cc69fe94-0ecf-45ad-a03f-8fb7198e8657,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1436,PBCA-DE-cd2a045b-fbde-49c6-8be6-c0e3ecee246f,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1437,PBCA-DE-cdc672cc-35df-4f10-88f1-d3e40dabf601,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1438,PBCA-DE-ce6154e9-3f3a-442f-a608-35e1bab66927,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1439,PBCA-DE-d0161ca7-3c33-4fe5-80df-0cc4b3c4e8ee,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1440,PBCA-DE-d17c2123-d262-43f4-9d06-3547f991cde7,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1441,PBCA-DE-d4ea36e2-1323-4441-8c63-40ce269608f4,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1442,PBCA-DE-d5f92ce6-796f-480d-bf98-e1080a279207,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1443,PBCA-DE-d609ce92-9edd-4286-bd5f-b93304cae9a2,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1444,PBCA-DE-d8995dfa-a780-4fe6-b3f8-fb464f51a1cf,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1445,PBCA-DE-d8e2af63-afe0-4f15-88b4-78118cf68160,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1446,PBCA-DE-d9338d73-1d5e-4808-91f2-b5a09f7342de,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1447,PBCA-DE-e23462f2-cb86-4a3e-8521-221f4bec247c,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1448,PBCA-DE-e76128b3-8629-4ffd-b02a-e3f0aae8b1a9,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1449,PBCA-DE-e9d607e8-41c3-4210-870b-a9ab9b1d1c8c,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1450,PBCA-DE-ea121956-77f5-4da3-ab15-0b825469eafe,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1451,PBCA-DE-ed1f5a41-921f-469a-bc04-306a5435e067,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1452,PBCA-DE-ed46bb2e-97e3-4914-a086-de80e00d6ee8,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1453,PBCA-DE-edc070db-b768-478f-ae75-4c4012bdc3fe,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1454,PBCA-DE-f15989a1-e820-4879-a535-438277acad49,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1455,PBCA-DE-f2d18ad2-2f18-4c1d-8b35-46f999a82f30,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1456,PBCA-DE-f663ff15-c8d3-4bff-8bf9-bf8e983579e0,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1457,PBCA-DE-f8d89ae2-2c7d-40ae-8d40-34b93b16efc9,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1458,PBCA-DE-fccb865d-83ed-4bfe-ad84-0689813ae977,PBCA-DE,False,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e
1459,POINT_sw_0_7_s_0_7_cc_0,POINT,True,POINT_sw_0_7_s_0_7_cc_0
1460,POINT_sw_0_7_s_0_7_cc_1,POINT,False,POINT_sw_0_7_s_1_2_cc_1
1461,POINT_sw_0_7_s_0_7_cc_2,POINT,False,POINT_sw_1_0_s_1_0_cc_2
1462,POINT_sw_0_7_s_0_7_cc_3,POINT,False,POINT_sw_1_2_s_0_7_cc_3
1463,POINT_sw_0_7_s_0_7_oc,POINT,False,POINT_sw_1_2_s_1_2_oc
1464,POINT_sw_0_7_s_1_0_cc_0,POINT,False,POINT_sw_0_7_s_0_7_cc_0
1465,POINT_sw_0_7_s_1_0_cc_1,POINT,False,POINT_sw_0_7_s_1_2_cc_1
1466,POINT_sw_0_7_s_1_0_cc_2,POINT,False,POINT_sw_1_0_s_1_0_cc_2
1467,POINT_sw_0_7_s_1_0_cc_3,POINT,False,POINT_sw_1_2_s_0_7_cc_3
1468,POINT_sw_0_7_s_1_0_oc,POINT,False,POINT_sw_1_2_s_1_2_oc
1469,POINT_sw_0_7_s_1_2_cc_0,POINT,False,POINT_sw_0_7_s_0_7_cc_0
1470,POINT_sw_0_7_s_1_2_cc_1,POINT,True,POINT_sw_0_7_s_1_2_cc_1
1471,POINT_sw_0_7_s_1_2_cc_2,POINT,False,POINT_sw_1_0_s_1_0_cc_2
1472,POINT_sw_0_7_s_1_2_cc_3,POINT,False,POINT_sw_1_2_s_0_7_cc_3
1473,POINT_sw_0_7_s_1_2_oc,POINT,False,POINT_sw_1_2_s_1_2_oc
1474,POINT_sw_1_0_s_0_7_cc_0,POINT,False,POINT_sw_0_7_s_0_7_cc_0
1475,POINT_sw_1_0_s_0_7_cc_1,POINT,False,POINT_sw_0_7_s_1_2_cc_1
1476,POINT_sw_1_0_s_0_7_cc_2,POINT,False,POINT_sw_1_0_s_1_0_cc_2
1477,POINT_sw_1_0_s_0_7_cc_3,POINT,False,POINT_sw_1_2_s_0_7_cc_3
1478,POINT_sw_1_0_s_0_7_oc,POINT,False,POINT_sw_1_2_s_1_2_oc
1479,POINT_sw_1_0_s_1_0_cc_0,POINT,False,POINT_sw_0_7_s_0_7_cc_0
1480,POINT_sw_1_0_s_1_0_cc_1,POINT,False,POINT_sw_0_7_s_1_2_cc_1
1481,POINT_sw_1_0_s_1_0_cc_2,POINT,True,POINT_sw_1_0_s_1_0_cc_2
1482,POINT_sw_1_0_s_1_0_cc_3,POINT,False,POINT_sw_1_2_s_0_7_cc_3
1483,POINT_sw_1_0_s_1_0_oc,POINT,False,POINT_sw_1_2_s_1_2_oc
1484,POINT_sw_1_0_s_1_2_cc_0,POINT,False,POINT_sw_0_7_s_0_7_cc_0
1485,POINT_sw_1_0_s_1_2_cc_1,POINT,False,POINT_sw_0_7_s_1_2_cc_1
1486,POINT_sw_1_0_s_1_2_cc_2,POINT,False,POINT_sw_1_0_s_1_0_cc_2
1487,POINT_sw_1_0_s_1_2_cc_3,POINT,False,POINT_sw_1_2_s_0_7_cc_3
1488,POINT_sw_1_0_s_1_2_oc,POINT,False,POINT_sw_1_2_s_1_2_oc
1489,POINT_sw_1_2_s_0_7_cc_0,POINT,False,POINT_sw_0_7_s_0_7_cc_0
1490,POINT_sw_1_2_s_0_7_cc_1,POINT,False,POINT_sw_0_7_s_1_2_cc_1
1491,POINT_sw_1_2_s_0_7_cc_2,POINT,False,POINT_sw_1_0_s_1_0_cc_2
1492,POINT_sw_1_2_s_0_7_cc_3,POINT,True,POINT_sw_1_2_s_0_7_cc_3
1493,POINT_sw_1_2_s_0_7_oc,POINT,False,POINT_sw_1_2_s_1_2_oc
1494,POINT_sw_1_2_s_1_0_cc_0,POINT,False,POINT_sw_0_7_s_0_7_cc_0
1495,POINT_sw_1_2_s_1_0_cc_1,POINT,False,POINT_sw_0_7_s_1_2_cc_1
1496,POINT_sw_1_2_s_1_0_cc_2,POINT,False,POINT_sw_1_0_s_1_0_cc_2
1497,POINT_sw_1_2_s_1_0_cc_3,POINT,False,POINT_sw_1_2_s_0_7_cc_3
1498,POINT_sw_1_2_s_1_0_oc,POINT,False,POINT_sw_1_2_s_1_2_oc
1499,POINT_sw_1_2_s_1_2_cc_0,POINT,False,POINT_sw_0_7_s_0_7_cc_0
1500,POINT_sw_1_2_s_1_2_cc_1,POINT,False,POINT_sw_0_7_s_1_2_cc_1
1501,POINT_sw_1_2_s_1_2_cc_2,POINT,False,POINT_sw_1_0_s_1_0_cc_2
1502,POINT_sw_1_2_s_1_2_cc_3,POINT,False,POINT_sw_1_2_s_0_7_cc_3
1503,POINT_sw_1_2_s_1_2_oc,POINT,True,POINT_sw_1_2_s_1_2_oc
1504,RECT_sw_0_7_s_0_7_cc_0,RECT,False,RECT_sw_1_0_s_1_0_oc
1505,RECT_sw_0_7_s_0_7_oc,RECT,False,RECT_sw_1_0_s_1_0_oc
1506,RECT_sw_0_7_s_1_0_cc_0,RECT,False,RECT_sw_1_0_s_1_0_oc
1507,RECT_sw_0_7_s_1_0_oc,RECT,False,RECT_sw_1_0_s_1_0_oc
1508,RECT_sw_0_7_s_1_2_cc_0,RECT,False,RECT_sw_1_0_s_1_0_oc
1509,RECT_sw_0_7_s_1_2_oc,RECT,False,RECT_sw_1_0_s_1_0_oc
1510,RECT_sw_1_0_s_0_7_cc_0,RECT,False,RECT_sw_1_0_s_1_0_oc
1511,RECT_sw_1_0_s_0_7_oc,RECT,False,RECT_sw_1_0_s_1_0_oc
1512,RECT_sw_1_0_s_1_0_cc_0,RECT,False,RECT_sw_1_0_s_1_0_oc
1513,RECT_sw_1_0_s_1_0_oc,RECT,True,RECT_sw_1_0_s_1_0_oc
1514,RECT_sw_1_0_s_1_2_cc_0,RECT,False,RECT_sw_1_0_s_1_0_oc
1515,RECT_sw_1_0_s_1_2_oc,RECT,False,RECT_sw_1_0_s_1_0_oc
1516,RECT_sw_1_2_s_0_7_cc_0,RECT,False,RECT_sw_1_0_s_1_0_oc
1517,RECT_sw_1_2_s_0_7_oc,RECT,False,RECT_sw_1_0_s_1_0_oc
1518,RECT_sw_1_2_s_1_0_cc_0,RECT,False,RECT_sw_1_0_s_1_0_oc
1519,RECT_sw_1_2_s_1_0_oc,RECT,False,RECT_sw_1_0_s_1_0_oc
1520,RECT_sw_1_2_s_1_2_cc_0,RECT,False,RECT_sw_1_0_s_1_0_oc
1521,RECT_sw_1_2_s_1_2_oc,RECT,False,RECT_sw_1_0_s_1_0_oc
1522,SEMANTIC_ZOOM_CYTO_sw_0_7_s_0_7_cc_0,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1523,SEMANTIC_ZOOM_CYTO_sw_0_7_s_0_7_oc,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1524,SEMANTIC_ZOOM_CYTO_sw_0_7_s_1_0_cc_0,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1525,SEMANTIC_ZOOM_CYTO_sw_0_7_s_1_0_oc,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1526,SEMANTIC_ZOOM_CYTO_sw_0_7_s_1_2_cc_0,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1527,SEMANTIC_ZOOM_CYTO_sw_0_7_s_1_2_oc,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1528,SEMANTIC_ZOOM_CYTO_sw_1_0_s_0_7_cc_0,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1529,SEMANTIC_ZOOM_CYTO_sw_1_0_s_0_7_oc,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1530,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_cc_0,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1531,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc,SEMANTIC_ZOOM_CYTO,True,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1532,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_2_cc_0,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1533,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_2_oc,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1534,SEMANTIC_ZOOM_CYTO_sw_1_2_s_0_7_cc_0,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1535,SEMANTIC_ZOOM_CYTO_sw_1_2_s_0_7_oc,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1536,SEMANTIC_ZOOM_CYTO_sw_1_2_s_1_0_cc_0,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1537,SEMANTIC_ZOOM_CYTO_sw_1_2_s_1_0_oc,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1538,SEMANTIC_ZOOM_CYTO_sw_1_2_s_1_2_cc_0,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1539,SEMANTIC_ZOOM_CYTO_sw_1_2_s_1_2_oc,SEMANTIC_ZOOM_CYTO,False,SEMANTIC_ZOOM_CYTO_sw_1_0_s_1_0_oc
1540,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0,SEMANTIC_ZOOM_SEQUENCE,True,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0
1541,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_oc,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc
1542,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_1_0_cc_0,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0
1543,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_1_0_oc,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc
1544,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_1_2_cc_0,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0
1545,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_1_2_oc,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc
1546,SEMANTIC_ZOOM_SEQUENCE_sw_1_0_s_0_7_cc_0,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0
1547,SEMANTIC_ZOOM_SEQUENCE_sw_1_0_s_0_7_oc,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc
1548,SEMANTIC_ZOOM_SEQUENCE_sw_1_0_s_1_0_cc_0,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0
1549,SEMANTIC_ZOOM_SEQUENCE_sw_1_0_s_1_0_oc,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc
1550,SEMANTIC_ZOOM_SEQUENCE_sw_1_0_s_1_2_cc_0,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0
1551,SEMANTIC_ZOOM_SEQUENCE_sw_1_0_s_1_2_oc,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc
1552,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_0_7_cc_0,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0
1553,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_0_7_oc,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc
1554,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_0_cc_0,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0
1555,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_0_oc,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc
1556,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_cc_0,SEMANTIC_ZOOM_SEQUENCE,False,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0
1557,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc,SEMANTIC_ZOOM_SEQUENCE,True,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc
1558,TEXT_sw_0_7_s_0_7_cc_0,TEXT,True,TEXT_sw_0_7_s_0_7_cc_0
1559,TEXT_sw_0_7_s_0_7_oc,TEXT,False,TEXT_sw_1_2_s_1_2_oc
1560,TEXT_sw_0_7_s_1_0_cc_0,TEXT,False,TEXT_sw_0_7_s_0_7_cc_0
1561,TEXT_sw_0_7_s_1_0_oc,TEXT,False,TEXT_sw_1_2_s_1_2_oc
1562,TEXT_sw_0_7_s_1_2_cc_0,TEXT,False,TEXT_sw_0_7_s_0_7_cc_0
1563,TEXT_sw_0_7_s_1_2_oc,TEXT,False,TEXT_sw_1_2_s_1_2_oc
1564,TEXT_sw_1_0_s_0_7_cc_0,TEXT,False,TEXT_sw_0_7_s_0_7_cc_0
1565,TEXT_sw_1_0_s_0_7_oc,TEXT,False,TEXT_sw_1_2_s_1_2_oc
1566,TEXT_sw_1_0_s_1_0_cc_0,TEXT,False,TEXT_sw_0_7_s_0_7_cc_0
1567,TEXT_sw_1_0_s_1_0_oc,TEXT,False,TEXT_sw_1_2_s_1_2_oc
1568,TEXT_sw_1_0_s_1_2_cc_0,TEXT,False,TEXT_sw_0_7_s_0_7_cc_0
1569,TEXT_sw_1_0_s_1_2_oc,TEXT,False,TEXT_sw_1_2_s_1_2_oc
1570,TEXT_sw_1_2_s_0_7_cc_0,TEXT,False,TEXT_sw_0_7_s_0_7_cc_0
1571,TEXT_sw_1_2_s_0_7_oc,TEXT,False,TEXT_sw_1_2_s_1_2_oc
1572,TEXT_sw_1_2_s_1_0_cc_0,TEXT,False,TEXT_sw_0_7_s_0_7_cc_0
1573,TEXT_sw_1_2_s_1_0_oc,TEXT,False,TEXT_sw_1_2_s_1_2_oc
