query	gt_extended
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	GBM-US-2ce48f01-2f61-49d9-a56a-7438bf4a37d7
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-30376989-7edb-4863-9496-1789eccef8c4
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-UK-f393bb08-4121-cad8-e040-11ac0d484535
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-f7d128d2-3964-e3bc-e040-11ac0d481667
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-589daa3f-0b76-4c9c-b494-048955e36052
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-UK-f393bb0b-08ed-3335-e040-11ac0d484554
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-d8fbb398-d1da-4444-984a-22c8523625da
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-fc8130df-8ec8-5b1e-e040-11ac0d485e06
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-5beafbbb-4613-4bab-977a-11c865e13a84
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	LIRI-JP-7789ef18-c623-11e3-bf01-24c6515278c0
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-cc69fe94-0ecf-45ad-a03f-8fb7198e8657
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-7456abd5-303e-4e6f-bf4e-47efefc7310f
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-UK-f393bb0c-3ffa-cb72-e040-11ac0d48455c
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BOCA-UK-f82d213f-9843-28eb-e040-11ac0d483e48
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	GBM-US-eab71331-53d3-4cf5-96c9-5121a3962c27
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-UK-f393bb05-ec1c-17be-e040-11ac0d48452f
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-ec4d4cbc-d5d1-418d-a292-cad9576624fd
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-5c775f90-83d4-4c1e-88c2-4e1ed1daa96f
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-cc4f9175-a8c8-424a-99d7-8bd11cae0e52
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-75e1bdbc-474e-4367-9b4a-963b31f3b297
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-f7b84c09-15d4-3046-e040-11ac0c4847ff
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	GBM-US-b60392fb-43d9-4c9c-b91b-ded40492e61c
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-f7f66114-e321-1d4c-e040-11ac0d48541a
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-ea121956-77f5-4da3-ab15-0b825469eafe
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-UK-f393bb0c-4178-ca4a-e040-11ac0d48455f
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-UK-fc9dbf68-4599-3c64-e040-11ac0d481623
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BOCA-UK-f87cdca1-2c85-49d2-e040-11ac0d485c9d
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-UK-f221cbb5-eefa-187f-e040-11ac0c481708
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-4a698352-25e6-4137-bef8-b6520d5b1b95
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-14f41457-25c3-4979-8515-4f33322039a5
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-1bb3a1c7-4d7b-4fb6-b54d-e94cbd0e32aa
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-27f87d1e-2c32-4beb-9677-62f7a286673d
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	LIRI-JP-7ae872a6-c623-11e3-bf01-24c6515278c0
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BOCA-UK-f82d2146-726a-d0e0-e040-11ac0c486888
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-fc8130e0-0f1a-b6eb-e040-11ac0c48328f
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	LIRI-JP-d876d576-c622-11e3-bf01-24c6515278c0
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	GBM-US-96ef40c3-8d4c-4fe1-a33a-99f5b205a0bb
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-db45d81f-695c-4f99-beea-6dbec1ff47fc
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-25c76a8f-77c0-4650-bddf-45ed0c10a2e6
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-aa58c09a-7799-4675-8310-d270224b163e
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-35b951c0-edb0-47c4-9076-ede346ea7cb1
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-0624eb1d-3aff-4037-a3c5-fc363a9edd02
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-51dd1a39-7349-442c-b7e1-7850fb800569
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-fc8130e2-f2ef-d096-e040-11ac0c483293
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-7f22b0f7-4040-4c84-939e-894c3050ef5d
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-13446fc4-9fa6-4bb3-a00a-b9265b41eb12
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-fc8130df-35ac-2304-e040-11ac0d485dda
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-6764e0a2-7a78-45c1-9189-6001c6518ce4
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-UK-f393bb08-5b50-e009-e040-11ac0d484537
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	LIRI-JP-bcc74a5e-c622-11e3-bf01-24c6515278c0
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-ac1bd179-8285-468c-ab9f-7f91151ca0f2
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-f7e7b258-b4b2-e6c5-e040-11ac0d486773
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-37c913e6-9ce5-4338-8849-b5bf7862d36a
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-9beb4126-0112-4c06-80a3-e5dd1c2b88d5
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-13c7065e-6780-4571-978e-a7c13078ff50
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-cb56e4c2-2fff-4f09-be34-fbdaa3794b35
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-fc8130df-3361-3c8a-e040-11ac0d485dea
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-13d05f7a-e16a-40ef-9a15-21257da2cf89
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-e5593865-5f8e-4a4c-b36f-73fbe64d66da
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-fc8130e0-09f1-b964-e040-11ac0c48326e
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BOCA-UK-f221c897-6ad0-0df9-e040-11ac0c4813ef
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	GBM-US-914421d2-898e-433e-bb66-b1710eaae2c7
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-UK-f393bb07-270c-2c93-e040-11ac0d484533
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BTCA-SG-5975deb5-00d2-4d18-b5c0-34ac9947fe11
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-ed46bb2e-97e3-4914-a086-de80e00d6ee8
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-fc8130e0-08dd-b996-e040-11ac0c48327b
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-fc8130e0-0d25-b475-e040-11ac0c483277
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	breast-SRR7890905
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BOCA-UK-f85397dc-e6e9-4f54-e040-11ac0d48706c
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	LIRI-JP-760881cc-c623-11e3-bf01-24c6515278c0
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-EU-fc8130df-297f-34a3-e040-11ac0d485e02
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-3166f1ae-678d-42ae-9d44-d3d25d6860c7
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-c67409b2-ac25-42a0-8543-4636ef132fe4
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	GBM-US-d60f54f5-b154-42c4-99fb-cea4e7a33dc7
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-2da2b745-068d-408c-9163-3b3a78d4aaed
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-1bea3a72-3b73-4072-a6bb-96a90119d3ac
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-f8f749b7-547d-49fa-9da2-44eed962b6fd
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-6c642c0b-4dd0-406c-ac68-ea376802d61b
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-US-43f7a2e0-fec9-4e43-872d-18c6c946fa17
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	PBCA-DE-68956108-2606-4696-b038-462b6c432398
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query1	BRCA-UK-fc93b9ab-760a-5223-e040-11ac0c482177
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_0
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_0_7_s_1_2
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_0_7_s_1_0
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_2_s_0_7
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_2_s_1_0
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_2_s_1_2
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_0_7_s_0_7
EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_1_2_query2	EX_SPEC_CANCER_VARIANT_PROTOTYPE_sw_1_0_s_0_7
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_0_7_cc_1
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_0_7_s_0_7_cc_0
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_0_7_s_0_7_cc_1
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_2_s_0_7_cc_2
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_2_cc_2
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_2_s_0_7_cc_0
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_2_cc_0
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_2_s_1_2_cc_0
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_2_s_0_7_cc_1
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_2_cc_1
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_0_7_s_0_7_oc
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_0_7_oc
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_2_s_0_7_oc
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_2_oc
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_0_7_s_1_0_oc
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_0_7_s_1_2_oc
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_2_s_1_0_oc
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_2_s_1_0_cc_1
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_2_s_1_0_cc_0
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_2_s_1_2_cc_2
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_0_7_s_0_7_cc_2
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_2_s_1_2_oc
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_0_7_s_1_0_cc_1
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_2_s_1_2_cc_1
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_0_7_s_1_0_cc_0
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_0_7_cc_0
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_0_7_s_1_2_cc_1
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_0_7_s_1_2_cc_0
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_0_7_cc_2
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_cc_0
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_cc_1
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_cc_2
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_0_7_s_1_0_cc_2
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_0_7_s_1_2_cc_2
EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query	EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_2_s_1_0_cc_2
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_0_s_1_0_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_0_7_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_0_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_2_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_0_s_1_2_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_0_7_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_0_s_0_7_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_0_s_0_7_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_2_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_0_s_1_0_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_0_7_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_0_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_0_7_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_0_s_1_2_cc_0
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_2_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_0_s_1_2_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_0_7_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_0_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_0_s_1_0_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_0_s_0_7_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query1	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_0_7_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_2_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_0_s_1_0_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_0_7_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_0_oc
EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_1_2_oc_query2	EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_1_2_s_0_7_oc
